,DealId,Title,DateUpdated,DealStatus,DealIssuer,IssuerBorrowerType,Currency,Size_m,Deal Size,SizeType,Tenor,SubType,Region,DealIssuerLongName,AssetType,LEI,Cusip,Maturity,CouponType,Country,Guarantor,CallDate,PricingDate,Guidance,Ipt,Destinations,Bookrunners-Long,Bookrunners,OtherBookrunners,Moodys,MoodysModifier,S&P,S&PModifier,DBRS,DBRSModifier,Fitch,FitchModifier,OtherRatings,GroupList,OtherGroup,Settledate,Listed,Law,Denoms,Format,Notes,OfferingType,Sector,Stabilis,Uop,ProgramType,Business,Reopen,Fees,FirstPay,Coupon,Spread,Book_Size,Book,BookSizeType,NumberOfAccounts,Nic,FloatingRate,Reoffer,OversubscriptionRate,Yield,IssuePrice,StructuredFinanceType,CollateralType,Total,TotalType,Originator,OtherOriginators,ContentLinks,URLLinks,Distribution,Ticker,CountryOfRiskTitle,WNG,OriginalAmount,CouponBasis,ESG,ESG Type,AverageLife,TaxCall,PariPassuCall,CrossDefaultCall,ResetDate,ParCall,CleanUpCall,MakeWholeCall,EquityClawBack,RegulatoryCall,CocCall,AcqCall,BookSizeModifier,Grenium,CollateralAmount,OfferedAmount,Servicer,AssetManager,tranche_bk_to_cvr,quarter,month,week,year,normalized_tenor,ratings
612,25021029,"Mondelez International PRICED DB,DB,BofA,CS",2022-03-03T14:06:24,Priced,Mondelez International,Corporate,USD,500.0,USD500m,m,2.0,snr unsec,Americas,Mondelez International Inc,Investment Grade,549300DV9GIB88LZ5P30,,3/17/2024,Fixed,UNITED STATES,,,2022-03-03,"IPT T+100 area,guidance T+70 (the#) ,launch T+70 ,final T+70 ",T+100 area,US Deal Pricing - Corporate / US New Issues,Deutsche Bank Securities / Bank of America / CS - Credit Suisse ,DB / BofA / CS,,Baa1,Stable,BBB,Stable,,,,,,,,3/17/2022,,,"2,000 x 1,000",SEC Registered,"USD2bn 3-tranche snr unsec SEC Registered. Baa1/BBB. DB/BofA/CS. 2yr USD500m T+70, 5yr USD750m T+93, 10yr USD750m T+123. TBP Mar 03",,Food & Beverages,,Refinance,,Snack Company,,Undisclosed,,2.125,T+70 ,2700.0,2.7bn,bn,,5.0,,99.761,0.01,2.248,99.761,,,,,,,"GUIDANCE - Mondelez International Inc  US$ 3-pt 2yr, 5yr&10yr  - 2022-03-03 17:06 / LAUNCH - Mondelez International Inc US$2bn 3-pt 2yr, 5yr&10yr  - 2022-03-03 18:14",,,MDLZ,UNITED STATES,,,,False,,,False,False,False,,,,T+15,,,101%,,,,,,,,5.4,2022Q1,2022-03,2022-09,2022,2,BBB
613,25021028,"HSBC PRICED HSBC,HSBC",2022-03-03T13:55:43,Priced,HSBC Holdings,FIG,USD,500.0,USD500m,m,4.0,bmk / snr unsec,Europe,HSBC Holdings PLC,Investment Grade,MLU0ZO3ML4LN2LL2TL39,,3/10/2026,FRN,UNITED KINGDOM,,,2022-03-03,"IPT SOFR+0 Equiv,guidance SOFR+143 (the #) ,launch SOFR+143 ,final SOFR+143 ",SOFR+0 Equiv,International Deal Pricing (Europe & Asia) / US Deal Pricing - Corporate / EMEA New Issues / US New Issues,HSBC ,HSBC,,A3,,A-,,,,A+,,,,,3/10/2022,,,,SEC Registered,"USD2.25bn 2-tranche bmk snr unsec SEC Registered. A3/A-/A+. HSBC. 4yr USD1.75bn T+133, 4yr USD500m SOFR+143. TBP Mar 03",,Banking & Investment Services,,GCP,,Banks,NO,,,143.0,SOFR+143 ,1350.0,1.35bn,bn,,,,100.0,,,100.0,,,,,,,GUIDANCE - HSBC Holdings plc US$ 2-pt 4yrNC3 FRN/F-T-F - 2022-03-03 17:34 / PRICED - HSBC Holdings plc US$2.25bn 2-pt 4yrNC3 FRN/F-T-F - 2022-03-03 20:47,,,HSBA,UNITED KINGDOM,,,SOFR,False,,,False,False,False,,,,,,,,,,,,,,,2.7,2022Q1,2022-03,2022-09,2022,4,A
614,25021027,"HSBC PRICED HSBC,HSBC",2022-03-03T13:55:43,Priced,HSBC Holdings,FIG,USD,1750.0,USD1.75bn,bn,4.0,bmk / snr unsec,Europe,HSBC Holdings PLC,Investment Grade,MLU0ZO3ML4LN2LL2TL39,,3/10/2026,Fixed-to-Floater,UNITED KINGDOM,,3/10/2025,2022-03-03,"IPT T+160 area,guidance T+133 (the #),launch T+133 ,final T+133 ",T+160 area,International Deal Pricing (Europe & Asia) / US Deal Pricing - Corporate / EMEA New Issues / US New Issues,HSBC ,HSBC,,A3,,A-,,,,A+,,,,,3/10/2022,,,,SEC Registered,"USD2.25bn 2-tranche bmk snr unsec SEC Registered. A3/A-/A+. HSBC. 4yr USD1.75bn T+133, 4yr USD500m SOFR+143. TBP Mar 03",,Banking & Investment Services,,GCP,,Banks,NO,,,2.999,T+133 ,4150.0,4.15bn,bn,,7.0,,100.0,2.37,2.999,100.0,,,,,,,GUIDANCE - HSBC Holdings plc US$ 2-pt 4yrNC3 FRN/F-T-F - 2022-03-03 17:34 / PRICED - HSBC Holdings plc US$2.25bn 2-pt 4yrNC3 FRN/F-T-F - 2022-03-03 20:47,,,HSBA,UNITED KINGDOM,,,,False,,,False,False,False,,,,,,,,,,,,,,,2.37,2022Q1,2022-03,2022-09,2022,4,A
615,25021026,"Bank of America Corp PRICED BofA,BofA,AmeriVet,Bancroft Capital,RobRyan,STERN,Tigress,ANZ securities,BMO,Caixa,CapOne,CIBC,Citizens,CBA,HSBC,Huntington,ING,Intesa SP,Key,Miz,NAB,Natx,NatWest,PNC,Santan,Scotia,SGAS,SMBC Nikko,StCh,SVB,Truist,Tribal Capital,UniCredit Capital",2022-03-03T13:50:02,Priced,Bank of America,FIG,USD,2500.0,USD2.5bn,bn,15.0,sub / Tier 2,Americas,Bank of America Corp,Investment Grade,9DJT3UXIJIZJI4WXO774,"ISIN:US06051GKL22,CUSIP:06051GKL2",3/8/2037,Fixed,UNITED STATES,,3/8/2032,2022-03-03,"IPT T+215 area,guidance T+200 (the #),launch T+200 ,final T+200 ",T+215 area,US Deal Pricing - Corporate / US New Issues,"Bank of America / AmeriVet / Bancroft Capital / Roberts & Ryan / STERN / Tigress Financial Partners / ANZ securities / BMO / CaixaBank - Caja de Ahorros y Pensiones de Barcelona, Barcelona / Capital One Securities, Inc / CIBC / Citizens / Commonwealth Bank of Australia, Sydney / HSBC  / Huntington Securities, Inc / ING Financial Markets LLC / Intesa Sanpaolo S.p.A., Turin / KeyBanc Capital Markets / Mizuho / nabSecurities, LLC / Natixis / NatWest Markets - NWM / PNC Capital Markets / Santander Investment Securities Inc / Scotia Capital / SG Americas Securities / SMBC Nikko / Standard Chartered Bank / SVB Securities / Truist / Tribal Capital / UniCredit Capital","BofA / AmeriVet / Bancroft Capital / RobRyan / STERN / Tigress / ANZ securities / BMO / Caixa / CapOne / CIBC / Citizens / CBA / HSBC / Huntington / ING / Intesa SP / Key / Miz / NAB / Natx / NatWest / PNC / Santan / Scotia / SGAS / SMBC Nikko / StCh / SVB / Truist / Tribal Capital / UniCredit Capital",,Baa1,Positive,BBB+,Positive,,,A,Stable,,,,3/8/2022,,,"2,000 x 1,000",SEC Registered,"USD2.5bn sub Tier 2 SEC Registered. Baa1/BBB+/A. BofA. IPT T+215 area, guidance T+200 (the#). Optional redemption : Make Whole Call (i) In whole at any time or in part from time to time, on or after March 10, 2027 and prior to March 8, 2032 -Par Calls (i) In whole but not in part, on the Reset Date (ii) In whole at any time or in part from time to time, 6-months prior to maturity. Back-end: 5T+ 200bp
",,Banking & Investment Services,,GCP,,Banks,,,9/8/2022,3.846,T+200 ,,,,,10.0,,100.0,,3.846,100.0,,,,,,,GUIDANCE - Bank of America US$ 15yr NC10 subordinated notes:T+200bp(the#) - 2022-03-03 18:01 / PRICED - Bank of America US$2.5bn 15yr NC10 subordinated notes at T+200bp - 2022-03-03 20:21,,,BAC,UNITED STATES,,,,False,,,False,False,False,3/8/2032,6 Month,,T+30 ,,,,,,,,,,,,2022Q1,2022-03,2022-09,2022,15,BBB
616,25021012,SuMi TRUST USD1bn 144A/Reg S 3yr / 5yr green,2022-03-03T13:30:23,Priced,Sumitomo Mitsui Trust Bank,FIG,USD,500.0,USD500m,m,5.0,bmk / snr unsec,Japan,Sumitomo Mitsui Trust Bank Ltd,Investment Grade,5493006GGLR4BTEL8O61,"RegS ISIN:USJ7771YLR64,144a ISIN:US86563VBA61",3/10/2027,Fixed,JAPAN,,,2022-03-03,"IPT T+130/+135 ,launch T+108 ,final T+108 ",T+130/+135 ,Asia Deal Pricing - Asia G3 / US Deal Pricing - Corporate / Asia New Issues / Japan New Issues / US New Issues,BNP Paribas / Bank of America / Credit Agricole CIB (CA-CIB) / Goldman Sachs,BNPP / BofA / CA-CIB / GS,,A1,,A,,,,,,,,,3/10/2022,SGX,,"US$200,000 x US$1,000",RegS/144A,"USD bmk 3yr conventional / 5yr green 2-tranche snr unsec RegS/144A. A1/A. GS/Daiwa/BNPP/BofA/CA-CIB. IPTs 3yr USD  T+115 area, 5yr USD  T+130/+135. Bks >1.8bn/1bn. TBP today ",Yankee,Banking & Investment Services,,GCP,GMTN,Banks,NO,,,2.8,T+108 ,1000.0,1bn,bn,,4.0,,99.907,,2.82,99.907,,,,,,,SuMi Trust US$ 144A/Reg S IPTs 3yr at T+115a/5yr green at T+130-135 - 2022-03-03 02:03 / PRICED - SuMi Trust US$1bn 3yr & 5yr green  - 2022-03-03 21:18,,,MITBK,JAPAN,,,,True,Green,,False,False,False,,,,,,,,,,,,,,,2.0,2022Q1,2022-03,2022-09,2022,5,A
617,25021011,SuMi TRUST USD1bn 144A/Reg S 3yr / 5yr green,2022-03-03T13:30:22,Priced,Sumitomo Mitsui Trust Bank,FIG,USD,500.0,USD500m,m,3.0,bmk / snr unsec,Japan,Sumitomo Mitsui Trust Bank Ltd,Investment Grade,5493006GGLR4BTEL8O61,"RegS ISIN:USJ7771YLQ81,144a ISIN:US86563VAZ22",3/10/2025,Fixed,JAPAN,,,2022-03-03,"IPT T+115 area,launch T+90 ,final T+90 ",T+115 area,Asia Deal Pricing - Asia G3 / US Deal Pricing - Corporate / Asia New Issues / Japan New Issues / US New Issues,Goldman Sachs,GS,,A1,,A,,,,,,,,,3/10/2022,SGX,,"US$200,000 x US$1,000",RegS/144A,"USD bmk 3yr conventional / 5yr green 2-tranche snr unsec RegS/144A. A1/A. GS/Daiwa/BNPP/BofA/CA-CIB. IPTs 3yr USD  T+115 area, 5yr USD  T+130/+135. Bks >1.8bn/1bn. TBP today ",Yankee,Banking & Investment Services,,GCP,GMTN,Banks,NO,,,2.55,T+90 ,800.0,800m,m,,3.0,,99.914,1.6,2.58,99.914,,,,,,,SuMi Trust US$ 144A/Reg S IPTs 3yr at T+115a/5yr green at T+130-135 - 2022-03-03 02:03 / PRICED - SuMi Trust US$1bn 3yr & 5yr green  - 2022-03-03 21:18,,,MITBK,JAPAN,,,,False,,,False,False,False,,,,,,,,,+,,,,,,1.6,2022Q1,2022-03,2022-09,2022,3,A
618,25021020,"Commonwealth Bank of Australia PRICED BofA,Citi,CBA,HSBC,MS",2022-03-03T09:11:24,Priced,CBA,FIG,USD,350.0,USD350m,m,5.0,bmk / snr unsec,Asia,Commonwealth Bank of Australia,Investment Grade,MSFSBD3QN1GSN7Q6C537,"RegS ISIN:US2027A1KL08,144a ISIN:US2027A0KL25",3/14/2027,FRN,AUSTRALIA,,,2022-03-03,"IPT SOFR+0 Equiv,guidance SOFR+0 Equiv,launch SOFR+97 ,final SOFR+97 ",SOFR+0 Equiv,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - Australia/NZ / US Deal Pricing - Corporate / US New Issues / AUS/NZ New Issues,"Bank of America / Citigroup Global Markets / Commonwealth Bank of Australia, Sydney / HSBC  / Morgan Stanley",BofA / Citi / CBA / HSBC / MS,,Aa3,,AA-,,,,A+,,,,,3/14/2022,,,USD2k+1k,RegS/144A,"USD 3yr & 5yr fixed and/or floating snr unsec RegS/144A. Aa3/AA-/A+. BoA/CBA/Citi/HSBC/MS. 3yr T+80/+85 / SOFR equivalent., 5yr T+100/+105 / SOFR equivalent. With 10yr T2. TBP today ",Yankee,Banking & Investment Services,,GCP,,Banks,,Undisclosed,,97.0,SOFR+97 ,900.0,900m,m,,,,100.0,,,100.0,,,,,,,"CBA mandates for US$ 3yr, 5yr and Tier 2 10yr 144A/Reg S notes - 2022-03-03 02:40",,,CBA,AUSTRALIA,,,SOFR,False,,,True,False,False,,,,,,,,,,,,,,,2.57,2022Q1,2022-03,2022-09,2022,5,AA
619,25021019,"Commonwealth Bank of Australia PRICED BofA,Citi,CBA,HSBC,MS",2022-03-03T09:11:24,Priced,CBA,FIG,USD,1000.0,USD1bn,bn,5.0,bmk / snr unsec,Asia,Commonwealth Bank of Australia,Investment Grade,MSFSBD3QN1GSN7Q6C537,"RegS ISIN:US2027A1KK25,144a ISIN:US2027A0KK42",3/14/2027,Fixed,AUSTRALIA,,,2022-03-03,"IPT T+100/+105 ,guidance T+85 area (+/-2),launch T+83 ,final T+83 ",T+100/+105 ,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - Australia/NZ / US Deal Pricing - Corporate / US New Issues / AUS/NZ New Issues,"Bank of America / Citigroup Global Markets / Commonwealth Bank of Australia, Sydney / HSBC  / Morgan Stanley",BofA / Citi / CBA / HSBC / MS,,Aa3,,AA-,,,,A+,,,,,3/14/2022,,,USD2k+1k,RegS/144A,"USD 3yr & 5yr fixed and/or floating snr unsec RegS/144A. Aa3/AA-/A+. BoA/CBA/Citi/HSBC/MS. 3yr T+80/+85 / SOFR equivalent., 5yr T+100/+105 / SOFR equivalent. With 10yr T2. TBP today ",Yankee,Banking & Investment Services,,GCP,,Banks,,Undisclosed,9/14/2022,2.552,T+83 ,2000.0,2bn,bn,,7.0,,100.0,,2.552,100.0,,,,,,,"CBA mandates for US$ 3yr, 5yr and Tier 2 10yr 144A/Reg S notes - 2022-03-03 02:40",,,CBA,AUSTRALIA,,,,False,,,True,False,False,,,,,,,,,,,,,,,2.0,2022Q1,2022-03,2022-09,2022,5,AA
620,25021018,"Commonwealth Bank of Australia PRICED BofA,Citi,CBA,HSBC,MS",2022-03-03T09:11:24,Priced,CBA,FIG,USD,650.0,USD650m,m,3.0,bmk / snr unsec,Asia,Commonwealth Bank of Australia,Investment Grade,MSFSBD3QN1GSN7Q6C537,"RegS ISIN:US2027A1KJ51,144a ISIN:US2027A0KJ78",3/14/2025,FRN,AUSTRALIA,,,2022-03-03,"IPT SOFR+0 Equiv,guidance SOFR+0 Equiv,launch SOFR+74 ,final SOFR+74 ",SOFR+0 Equiv,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - Australia/NZ / US Deal Pricing - Corporate / US New Issues / AUS/NZ New Issues,"Bank of America / Citigroup Global Markets / Commonwealth Bank of Australia, Sydney / HSBC  / Morgan Stanley",BofA / Citi / CBA / HSBC / MS,,Aa3,,AA-,,,,A+,,,,,3/14/2022,,,USD2k+1k,RegS/144A,"USD 3yr & 5yr fixed and/or floating snr unsec RegS/144A. Aa3/AA-/A+. BoA/CBA/Citi/HSBC/MS. 3yr T+80/+85 / SOFR equivalent., 5yr T+100/+105 / SOFR equivalent. With 10yr T2. TBP today ",Yankee,Banking & Investment Services,,GCP,,Banks,,Undisclosed,,74.0,SOFR+74 ,1300.0,1.3bn,bn,,,,100.0,,,100.0,,,,,,,"CBA mandates for US$ 3yr, 5yr and Tier 2 10yr 144A/Reg S notes - 2022-03-03 02:40",,,CBA,AUSTRALIA,,,SOFR,False,,,True,False,False,,,,,,,,,,,,,,,2.0,2022Q1,2022-03,2022-09,2022,3,AA
621,25021015,"Commonwealth Bank of Australia PRICED BofA,Citi,CBA,HSBC,MS",2022-03-03T09:11:23,Priced,CBA,FIG,USD,1250.0,USD1.25bn,bn,3.0,bmk / snr unsec,Asia,Commonwealth Bank of Australia,Investment Grade,MSFSBD3QN1GSN7Q6C537,"RegS ISIN:US2027A1KH95,144a ISIN:US2027A0KH13",3/14/2025,Fixed,AUSTRALIA,,,2022-03-03,"IPT T+80/+85 ,guidance T+65 area (+/-2),launch T+63 ,final T+63 ",T+80/+85 ,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - Australia/NZ / US Deal Pricing - Corporate / US New Issues / AUS/NZ New Issues,"Bank of America / Citigroup Global Markets / Commonwealth Bank of Australia, Sydney / HSBC  / Morgan Stanley",BofA / Citi / CBA / HSBC / MS,,Aa3,,AA-,,,,A+,,,,,3/14/2022,,,USD2k+1k,RegS/144A,"USD 3yr & 5yr fixed and/or floating snr unsec RegS/144A. Aa3/AA-/A+. BoA/CBA/Citi/HSBC/MS. 3yr T+80/+85 / SOFR equivalent., 5yr T+100/+105 / SOFR equivalent. With 10yr T2. TBP today ",Yankee,Banking & Investment Services,,GCP,,Banks,,Undisclosed,9/14/2022,2.296,T+63 ,2200.0,2.2bn,bn,,5.0,,100.0,1.76,2.296,100.0,,,,,,,"CBA mandates for US$ 3yr, 5yr and Tier 2 10yr 144A/Reg S notes - 2022-03-03 02:40",,,CBA,AUSTRALIA,,,,False,,,True,False,False,,,,,,,,,,,,,,,1.76,2022Q1,2022-03,2022-09,2022,3,AA
622,25021016,"Commonwealth Bank of Australia PRICED BofA,Citi,CBA,HSBC,MS",2022-03-03T02:48:45,Priced,CBA,FIG,USD,1250.0,USD1.25bn,bn,10.0,sub / Tier 2,Asia,Commonwealth Bank of Australia,Investment Grade,MSFSBD3QN1GSN7Q6C537,"RegS ISIN:USQ2704MAH18,144a ISIN:US202712BS32",3/14/2032,Fixed,AUSTRALIA,,,2022-03-03,"IPT T+220 area,guidance T+195 (the #),launch T+195 ,final T+195 ",T+220 area,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - Australia/NZ / US Deal Pricing - Corporate / US New Issues / AUS/NZ New Issues,"Bank of America / Citigroup Global Markets / Commonwealth Bank of Australia, Sydney / HSBC  / Morgan Stanley",BofA / Citi / CBA / HSBC / MS,,Baa1,,BBB+,,,,A-,,,,,3/14/2022,,,"200,000 x 1,000",RegS/144A,USD1.25bn 10yr bullet Tier 2 RegS/144A. Baa1/BBB+/A-. BoA/CBA/Citi/HSBC/MS. IPTs T+220bp area. With snr 3yr/5yr fxd and/or FRN. TBP today,Yankee,Banking & Investment Services,,GCP,,Banks,,Undisclosed,9/14/2022,3.784,T+195 ,2900.0,2.9bn,bn,,7.0,,100.0,2.32,3.784,100.0,,,,,,,"CBA mandates for US$ 3yr, 5yr and Tier 2 10yr 144A/Reg S notes - 2022-03-03 02:40",,,CBA,AUSTRALIA,,,,False,,,False,False,False,,,,,,,,,,,,,,,2.32,2022Q1,2022-03,2022-09,2022,10,BBB
623,25020941,Honda Motor US$2.75bn 3yr/5yr/10yr SEC green bonds,2022-03-03T01:08:03,Priced,Honda Motor Co Ltd,Corporate,USD,750.0,USD750m,m,10.0,bmk / snr unsec,Japan,Honda Motor Co Ltd,Investment Grade,549300P7ZYCQJ36CCS16,"ISIN:US438127AC63,CUSIP:438127AC6",3/10/2032,Fixed,JAPAN,,12/10/2031,2022-03-03,"IPT T+135/+140 ,launch T+112 ,final T+112 ",T+135/+140 ,Asia Deal Pricing - Asia G3 / Japan Deal Pricing / Asia New Issues / Japan New Issues / US Deal Pricing - Corporate / US New Issues,JP Morgan Securities Inc / Bank of America / Citigroup Global Markets / Morgan Stanley / BNP Paribas / Mizuho / Nomura Securities / Barclays,JPM / BofA / Citi / MS / BNPP / Miz / Nomura / Barc,,A3,,A-,,,,,,,,,3/10/2022,,United States,"USD2,000 x USD1,000",SEC Registered,"USD2.75bn 3-tranche bmk snr unsec Green SEC Registered. A3/A-. JPM/BofA/Citi/MS/Barc/BNPP/Miz/Nomura. 3yr USD1bn T+60, 5yr USD1bn T+80, 10yr USD750m T+112. TBP Mar 03",Global,Automobiles & Auto Parts,,,,Auto & Truck Manufacturers,NO,,9/10/2022,2.967,T+112 ,2000.0,2bn,bn,,3.0,,100.0,,2.967,100.0,,,,,,,"Honda Motor hires for US$ green bonds - 2022-03-01 01:56 / Honda Motor markets SEC-registered triple-tranche US$ green bonds - 2022-03-03 00:58 / LAUNCH - Honda Motor  US$2.75bn 3-pt 3yr, 5yr & 10yr - 2022-03-03 19:11",,,HONDA,JAPAN,,,,True,Green,,False,False,False,,,,T+17.5,,,,,,,,,,,2.67,2022Q1,2022-03,2022-09,2022,10,A
624,25020940,Honda Motor US$2.75bn 3yr/5yr/10yr SEC green bonds,2022-03-03T01:08:02,Priced,Honda Motor Co Ltd,Corporate,USD,1000.0,USD1bn,bn,5.0,bmk / snr unsec,Japan,Honda Motor Co Ltd,Investment Grade,549300P7ZYCQJ36CCS16,"ISIN:US438127AB80,CUSIP:438127AB8",3/10/2027,Fixed,JAPAN,,2/10/2027,2022-03-03,"IPT T+100/+105 ,launch T+80 ,final T+80 ",T+100/+105 ,Asia Deal Pricing - Asia G3 / Japan Deal Pricing / Asia New Issues / Japan New Issues / US Deal Pricing - Corporate / US New Issues,JP Morgan Securities Inc / Bank of America / Citigroup Global Markets / Morgan Stanley / BNP Paribas / Mizuho / Nomura Securities / Barclays,JPM / BofA / Citi / MS / BNPP / Miz / Nomura / Barc,,A3,,A-,,,,,,,,,3/10/2022,,United States,"USD2,000 x USD1,000",SEC Registered,"USD2.75bn 3-tranche bmk snr unsec Green SEC Registered. A3/A-. JPM/BofA/Citi/MS/Barc/BNPP/Miz/Nomura. 3yr USD1bn T+60, 5yr USD1bn T+80, 10yr USD750m T+112. TBP Mar 03",Global,Automobiles & Auto Parts,,,,Auto & Truck Manufacturers,NO,,9/10/2022,2.534,T+80 ,2200.0,2.2bn,bn,,3.0,,100.0,,2.534,100.0,,,,,,,"Honda Motor hires for US$ green bonds - 2022-03-01 01:56 / Honda Motor markets SEC-registered triple-tranche US$ green bonds - 2022-03-03 00:58 / LAUNCH - Honda Motor  US$2.75bn 3-pt 3yr, 5yr & 10yr - 2022-03-03 19:11",,,HONDA,JAPAN,,,,True,Green,,True,False,False,,,,T+12.5,,,,,,,,,,,2.2,2022Q1,2022-03,2022-09,2022,5,A
625,25020939,Honda Motor US$2.75bn 3yr/5yr/10yr SEC green bonds,2022-03-03T01:08:00,Priced,Honda Motor Co Ltd,Corporate,USD,1000.0,USD1bn,bn,3.0,bmk / snr unsec,Japan,Honda Motor Co Ltd,Investment Grade,549300P7ZYCQJ36CCS16,"ISIN:US438127AA08,CUSIP:438127AA0",3/10/2025,Fixed,JAPAN,,2/10/2025,2022-03-03,"IPT T+80/+85 ,launch T+60 ,final T+60 ",T+80/+85 ,Asia Deal Pricing - Asia G3 / Japan Deal Pricing / Asia New Issues / Japan New Issues / US Deal Pricing - Corporate / US New Issues,JP Morgan Securities Inc / Bank of America / Citigroup Global Markets / Morgan Stanley / Barclays / BNP Paribas / Mizuho / Nomura Securities,JPM / BofA / Citi / MS / Barc / BNPP / Miz / Nomura,,A3,,A-,,,,,,,,,3/10/2022,,United States,"USD2,000 x USD1,000",SEC Registered,"USD2.75bn 3-tranche bmk snr unsec Green SEC Registered. A3/A-. JPM/BofA/Citi/MS/Barc/BNPP/Miz/Nomura. 3yr USD1bn T+60, 5yr USD1bn T+80, 10yr USD750m T+112. TBP Mar 03",Global,Automobiles & Auto Parts,,,,Auto & Truck Manufacturers,NO,,9/10/2022,2.271,T+60 ,1300.0,1.3bn,bn,,2.0,,100.0,1.3,2.271,100.0,,,,,,,"Honda Motor hires for US$ green bonds - 2022-03-01 01:56 / Honda Motor markets SEC-registered triple-tranche US$ green bonds - 2022-03-03 00:58 / LAUNCH - Honda Motor  US$2.75bn 3-pt 3yr, 5yr & 10yr - 2022-03-03 19:11",,,HONDA,JAPAN,,,,True,Green,,True,False,False,,,,T+10,,,,,,,,,,,1.3,2022Q1,2022-03,2022-09,2022,3,A
626,25020967,BNS USD2.25bn  Mar 2027 5yr covered,2022-03-02T16:44:04,Priced,BNS,FIG,USD,2250.0,USD2.25bn,bn,5.0,bmk / Covered,Canada,Bank of Nova Scotia,Investment Grade,L3I9ZG2KFGXZ61BMYR72,"RegS ISIN:USC0574BAB48,144a ISIN:US06418BAB45",3/9/2027,Fixed,CANADA,Scotiabank Covered Bond Guarantor Limited Partnership,,2022-03-02,"IPT SOFR MS+60 area,FPG SOFR MS+58 ,final T+42.1 ,final SOFR MS+58 ",SOFR MS+60 area,International Deal Pricing (Europe & Asia) / US Deal Pricing - Corporate / Canada Deal Pricing / EMEA New Issues / US New Issues,BNP Paribas / CS - Credit Suisse  / RBC Capital Markets / Standard Chartered Bank London / Scotia Capital,BNPP / CS / RBC / StCh / Scotia,,Aaa,,NR,,AAA,,AAA,,,,,3/9/2022,No Listing,,250+k1k,RegS/144A,"USD 5yr bmk Covered RegS/144A. Aaa/NR/AAA/AAA. BNPP/CS/RBC/StCh/Scotia. IPT SOFR MS+60 area, set +58, bks last >2.25bn. TBP today ",Eurobond,Banking & Investment Services,,,Covered bond programme,Banks,,,,2.17,SOFR MS+58 ,2250.0,2.25bn,bn,,,,100.0,1.0,2.17,100.0,,,,,,,"BNS marketing 5yr USD covered benchmark, tbp today - 2022-03-02 08:48 / PRICED - Bank of Nova Scotia US$2.25bn 5-year covered bond at MS+58bp - 2022-03-02 20:09",,,BNS,CANADA,,,,False,,,False,False,False,,,,,,,,,+,,,,,,1.0,2022Q1,2022-03,2022-09,2022,5,AAA
627,25021006,"Exelon PRICED BofA,Barc,Citi,JPM",2022-03-02T15:21:45,Priced,Exelon Corporation,Corporate,USD,700.0,USD700m,m,30.0,,Americas,Exelon Corp,Investment Grade,3SOUA6IRML7435B56G12,,3/15/2052,Fixed,UNITED STATES,,,2022-03-02,"IPT T+210 area,guidance T+185 area (+/-5),launch T+180 ,final T+180 ",T+210 area,US Deal Pricing - Corporate / US New Issues,Bank of America / Barclays / Citigroup Global Markets / J.P. Morgan Securities Inc,BofA / Barc / Citi / JPM,,Baa2,,BBB,,,,,,,,,3/7/2022,,,,SEC Registered,"USD2bn 3-tranche SEC Registered. Baa2/BBB. BofA/Barc/Citi/JPM. 5yr USD650m T+100, 10yr USD650m T+145, 30yr USD700m T+180. TBP Mar 02",,Utilities,,Repay notes,,Electric Utilities,,Undisclosed,,4.1,T+180 ,,,,,5.0,,99.93,,4.104,99.93,,,,,,,ANNOUNCED - Exelon Corp. US$ 3-part snr notes; 5yr/10yr/30yr - 2022-03-02 15:15,,,EXC,UNITED STATES,,,,False,,,False,False,False,,6 months,,,,,,,,,,,,,,2022Q1,2022-03,2022-09,2022,30,BBB
628,25021005,"Exelon PRICED BofA,Barc,Citi,JPM",2022-03-02T15:21:45,Priced,Exelon Corporation,Corporate,USD,650.0,USD650m,m,10.0,,Americas,Exelon Corp,Investment Grade,3SOUA6IRML7435B56G12,,3/15/2032,Fixed,UNITED STATES,,,2022-03-02,"IPT T+175 area,guidance T+150 area (+/-5),launch T+145 ,final T+145 ",T+175 area,US Deal Pricing - Corporate / US New Issues,Bank of America / Barclays / Citigroup Global Markets / J.P. Morgan Securities Inc,BofA / Barc / Citi / JPM,,Baa2,,BBB,,,,,,,,,3/7/2022,,,,SEC Registered,"USD2bn 3-tranche SEC Registered. Baa2/BBB. BofA/Barc/Citi/JPM. 5yr USD650m T+100, 10yr USD650m T+145, 30yr USD700m T+180. TBP Mar 02",,Utilities,,Repay notes,,Electric Utilities,,Undisclosed,,3.35,T+145 ,,,,,5.0,,99.932,,3.358,99.932,,,,,,,ANNOUNCED - Exelon Corp. US$ 3-part snr notes; 5yr/10yr/30yr - 2022-03-02 15:15,,,EXC,UNITED STATES,,,,False,,,False,False,False,,3 months,,,,,,,,,,,,,,2022Q1,2022-03,2022-09,2022,10,BBB
